baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
IFNK	31.2592493278439	-9.02253313309693	2.34881411415587	-3.8413142524646	0.000122377323091281	0.0242484744221998
SEZ6	81.0269702994964	-7.98834068952466	2.08341887243272	-3.83424610155182	0.00012594999255723	0.0245602485486599
AGER	217.081005932073	2.58457308323709	0.676278047347723	3.82176102473451	0.000132502062617093	0.0254341849882966
SNTB1	89.603193291187	-3.27993679910791	0.86024945961089	-3.81277403021154	0.000137415738865691	0.0259715746456156
SHC1	646.388957680889	-1.15100924095925	0.302283857945419	-3.80770990810592	0.000140259669826364	0.0261074249063163
CHI3L1	23288.8350512064	-1.7359033905119	0.460481753833403	-3.76975499259397	0.000163407882221503	0.0269391673868603
DCBLD2	73.9617020598453	-4.5194237067699	1.20310670461533	-3.75646124274148	0.000172332945972334	0.0269391673868603
GPAT3	557.413919137466	-2.00130802357174	0.52895895430259	-3.7834845356014	0.000154647937402457	0.0269391673868603
GREM2	57.0956136515238	-10.1569666016889	2.7003800642672	-3.761310023019	0.00016902577421078	0.0269391673868603
GRIK3	43.0607426309767	-8.08816198607682	2.13179363384556	-3.79406423664308	0.000148201306179342	0.0269391673868603
IPO7	288.254294251113	-1.35050271001461	0.359229353913328	-3.7594441971478	0.000170291254352521	0.0269391673868603
KCNJ14	28.1075454592267	-6.39721186443777	1.6870072806784	-3.79204757306396	0.000149410282636639	0.0269391673868603
LOC500227	20.1100019048938	-8.46509052813228	2.25540359809263	-3.75324865815197	0.00017455754678847	0.0269391673868603
LAMA5	2747.05769475279	1.69454729311005	0.450035462960639	3.76536391590602	0.000166306682233297	0.0269391673868603
PGM5	78.6192563137424	-8.30905559335288	2.20174808353789	-3.77384481697899	0.000160750775279719	0.0269391673868603
PHLDB1	429.679206977444	-1.87566961469632	0.499601860007317	-3.75432872621582	0.000173806641800255	0.0269391673868603
PYGL	339.828573609723	2.11634332211348	0.564525726974888	3.74888728890053	0.000177620883869408	0.0269391673868603
SEMA4A	1511.98172485893	-1.95111322513518	0.517613349110631	-3.76944147303698	0.000163613268050502	0.0269391673868603
SLC9A2	35.3839121302509	-9.42554945801712	2.50377661691505	-3.76453290375022	0.000166860696513948	0.0269391673868603
ZCCHC10	399.014350880898	1.25504324594814	0.335840897500591	3.73701730577924	0.000186216111624354	0.027898352820795
TXNIP	5492.46585616781	1.72327018346686	0.462169752371868	3.72865202584761	0.000192506759810692	0.0284933198105343
MTSS1	1344.51065668079	1.29386656042573	0.347646151082065	3.72179170227689	0.000197814174382079	0.028871209923009
TSPAN2	44.4915882349995	-6.13468552547677	1.65173503564575	-3.71408572990546	0.000203939654660013	0.0291325425290496
NDRG1	37928.8551460386	-1.26572667659612	0.341356303145877	-3.707934099741	0.000208957014586234	0.0295061715424354
ASF1B	40.1689350546643	-8.59117407628144	2.32372553905682	-3.69715524999933	0.000218029014800121	0.0301982899091453
OTULIN	1217.20103000446	1.0353955191682	0.280404654006601	3.69250475829773	0.000222056184830911	0.0303106692294193
PLA2G12A	2507.18781455984	1.04882629230775	0.286020558851684	3.66696120208484	0.000245450019213042	0.0331348373492611
PLEK	29.7866032109488	-8.97020915897527	2.44808655634801	-3.6641715693079	0.000248140418081564	0.0331348373492611
GOLGA5	711.734171813132	1.19024979120589	0.32563683062734	3.65514487078402	0.000257036790016486	0.0339537308102422
CD27	22.4479131214245	-8.85293698682189	2.43484049923596	-3.63594124116133	0.000276967464547474	0.0355632939155439
FLRT2	82.4845855681866	-4.49341935261567	1.23703979882995	-3.63239675624484	0.000280800936899288	0.0355632939155439
IDI1	1163.19886482224	2.23646394252611	0.615434326590111	3.63396035271141	0.000279103769611577	0.0355632939155439
PALM2	24.2167030675905	-8.01838738224766	2.21863036237583	-3.61411595109568	0.000301374174837289	0.0377794054885316
LYST	84.5960605292783	-3.64339144181827	1.00996286429399	-3.60745089807354	0.000309220032033796	0.0380956663036074
MICU3	42.9466499957045	-3.29516050179879	0.913618443610677	-3.60671407724226	0.000310099033810398	0.0380956663036074
C1QTNF6	123.559060712297	2.8066220527293	0.783580428941166	3.58179192469346	0.000341245540683734	0.0415069452207889
ABCA8A	39.2665854506188	-9.24714965398852	2.58662580459455	-3.57498546467877	0.000350247354135696	0.0415889251078339
BNIP3	527.081764917988	1.36796178028328	0.382257350936643	3.5786408735669	0.000345385683034211	0.0415889251078339
LRRN3	41.5511558846696	-8.23263957593788	2.30518390460583	-3.57135912648393	0.000355133547877834	0.0415889251078339
POLK	633.790268414366	-2.01407925802945	0.564773208114868	-3.56617351724626	0.000362231582135794	0.0415889251078339
PPP1R1B	883.140906548002	1.75148990355162	0.490865260290583	3.56816838599409	0.00035948545987656	0.0415889251078339
VCAN	74.4456514880574	-10.3830011057856	2.9090168274414	-3.56924752302581	0.000358008053738846	0.0415889251078339
ADAMTS5	14.67686551745	-8.09990669090971	2.28140014292928	-3.550410354805	0.000384631104400296	0.0437517881255337
FGD5	50.5173496501546	-8.35989782962537	2.36267818220946	-3.53831422856227	0.000402690528232539	0.0453858086177683
ANKRD33B	64.1371015344975	-6.77757868829147	1.91795259966149	-3.53375713742231	0.000409697350027577	0.0454881327544515
CDC14A	216.898908961814	2.04950567324922	0.580507109406916	3.53054362304559	0.000414706623402407	0.0454881327544515
TSC22D3	4216.80850811233	1.7905677495898	0.507111134629249	3.53091783500059	0.000414120367367221	0.0454881327544515
CYB5R4	605.476505237424	1.12547483711735	0.319119483932556	3.5268132902697	0.000420593244624294	0.0457255576124731
MFNG	59.7250922235931	-8.27593567990953	2.35438014458362	-3.51512295028004	0.000439550437513014	0.0473673432004156
USP54	10027.1451213842	-2.1732536160925	0.618834821525911	-3.51184765384361	0.000445003012071484	0.0475379304634624
TSPAN11	29.4660773313004	-8.88450538201198	2.53244451506843	-3.50827247315699	0.000451026851574991	0.0477660764792997
GLO1	1384.72082909025	1.47236308629555	0.420491685866385	3.50152722582821	0.000462599703438274	0.0481577219857136
MYCN	29.4963523527969	5.98806092819299	1.71121781292949	3.49929791692727	0.000466485056271869	0.0481577219857136
WNT11	3795.76351737	2.41014196055033	0.688466160366173	3.50074135708929	0.000463965896456983	0.0481577219857136
MPZ	51.2719643757237	3.84256476136518	1.09968921254648	3.49422793051429	0.000475434922776594	0.0486726502192538
THSD7A	96.8323831842108	-8.01546989460986	2.29619666703452	-3.49075931068292	0.000481649952245017	0.048742803353861
ZAP70	23.0152264240304	-9.67791292233208	2.77349555322815	-3.48942795710189	0.000484055515602038	0.048742803353861
