baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
STEAP1	36.3697917702434	-8.55205256160642	1.21856132173979	-7.01815526968829	2.24816635419289e-12	1.44894321527731e-09
DPP8	1130.97247720294	-1.71126600377576	0.246251480065585	-6.94926180066003	3.67202557031942e-12	2.25392426673416e-09
CHML	49.2609395824278	-8.71987357893466	1.26704919803519	-6.88203235711488	5.90046059074097e-12	3.45713350066596e-09
CSDE1	9228.69476682643	1.89652931982254	0.27690813326553	6.84894769054667	7.43951915567635e-12	4.1693653007247e-09
PLXNB2	4326.96722794909	-1.75551513796967	0.256599205492117	-6.84146755093362	7.83859617949479e-12	4.20997936473699e-09
TSC2	1379.93072685966	-1.54515011156822	0.226421918974311	-6.82420729657153	8.8412139335644e-12	4.55852990414581e-09
ABCD3	586.12647479541	2.90230687619981	0.430438329492076	6.74267758548494	1.55494007724482e-11	7.70891445987913e-09
GYPC	443.788269274406	1.80268884053539	0.268778228814308	6.70697492310962	1.98700392652216e-11	8.83188986650713e-09
PLXNA3	138.17584694997	-5.12395652695366	0.763296230061987	-6.71293309877548	1.90750585923296e-11	8.83188986650713e-09
POLDIP3	600.233679229441	2.56465758381594	0.382375757462408	6.70716574930374	1.98440822648018e-11	8.83188986650713e-09
SLC39A1	1390.83846233458	3.2961151762548	0.493180626105281	6.68338333215702	2.33487756637697e-11	1.00321906101997e-08
ARSI	38.4492789376544	-8.68385114095984	1.30231197107656	-6.66802681217872	2.59265427226254e-11	1.07804237320852e-08
CLUH	2052.07966882144	-1.23472378500823	0.185825203167549	-6.64454424890335	3.04156726284488e-11	1.1880546066082e-08
GNL3L	605.431568512176	-1.69742183622077	0.255407840688359	-6.64592688950341	3.01314805150532e-11	1.1880546066082e-08
FRZB	30.3128294469927	-8.52267808950645	1.28964296544532	-6.60855625771088	3.88086060606683e-11	1.47130274153534e-08
ACTA2	22588.7451137957	1.93784789927438	0.293636114755613	6.59948760351637	4.12581247316543e-11	1.51947779368864e-08
ORAI2	103.920026542173	-4.2270226950348	0.643353928694263	-6.57029126038583	5.02169362724776e-11	1.79804530153399e-08
PDLIM7	12296.4387813854	1.92229688803827	0.294180076496501	6.53442242225109	6.38554826043652e-11	2.22458694802775e-08
COL6A2	5506.49546803812	-1.54604197080332	0.237422926687629	-6.51176359576007	7.42735489346966e-11	2.519436962548e-08
TACSTD2	71.7666201838123	-8.7312027015782	1.3504614199175	-6.46534774915048	1.01066116352687e-10	3.34036471740034e-08
EZR	15416.4304022395	-1.42670597828304	0.220849893531948	-6.46007093535979	1.04653912856265e-10	3.37247234179313e-08
LTBP2	18531.9875977719	-2.77050889906167	0.430301184612625	-6.43853421309029	1.20632771399364e-10	3.79257664228732e-08
TSN	422.928642092284	-2.01219728028078	0.313470665499643	-6.41909276286991	1.37088859357393e-10	4.20732237408761e-08
FLNB	1026.76204789465	-2.31628584333848	0.362220474475323	-6.39468502351675	1.60878636910161e-10	4.82261774365576e-08
MAX	532.243766040335	1.74822140428276	0.27358437480982	6.39006304909782	1.65817370960094e-10	4.85769525380822e-08
LAMC1	11819.635478388	-1.53552919599705	0.240594578822896	-6.38222691263285	1.74531086863012e-10	4.99934602147605e-08
AP3D1	2777.19622024253	-1.16884219341583	0.183522461444682	-6.36893263208629	1.90348186772591e-10	5.33388723369281e-08
SLCO2A1	1347.98007554645	-2.12102342135581	0.333286167251286	-6.36397075476775	1.96603590056192e-10	5.39195803366876e-08
FLNA	25794.6937785891	-1.82952430445084	0.291232109054662	-6.28201440558689	3.34213869179066e-10	8.97503494524616e-08
LRAT	36.0676223220412	-9.1738580162199	1.46498501707404	-6.26208316760981	3.79868234998517e-10	9.99286030434873e-08
ADRM1	5370.14381646381	1.63616711168565	0.261759507132453	6.25065018501022	4.08747463656328e-10	1.05375096130601e-07
RABGAP1	1626.16619623591	-1.48432453394385	0.238524004483287	-6.22295662509666	4.87872292867616e-10	1.23307330491443e-07
ADCYAP1R1	60.5198527235913	-9.1914444044576	1.48387402932968	-6.19422149237945	5.85738110069269e-10	1.45195466130632e-07
SEZ6L	30.9584401216063	-7.37557175427068	1.20622587156853	-6.11458593959665	9.6807989212664e-10	2.35444336028536e-07
MAPRE3	1442.35832197997	1.88137845958685	0.312586106457226	6.01875265957891	1.75766200335553e-09	4.19560430060236e-07
STK4	286.495850609183	2.0942466956715	0.34912818102781	5.99850372864824	1.99143948406497e-09	4.66720999083591e-07
MBNL1	940.868074576794	-1.66136888831129	0.278313761325	-5.96940977838041	2.38113387202832e-09	5.48085993043661e-07
WBP2	3508.1978481596	1.18913666402994	0.199789394765622	5.95195088020034	2.64964904817465e-09	5.99192565455636e-07
ALOX12E	54.7266622649885	-8.62524647045642	1.45483660618425	-5.92867022577798	3.05397713680338e-09	6.7872009126544e-07
ACTN1	13594.205614594	1.14073604025856	0.193538819601958	5.89409423186862	3.76742143316707e-09	8.23085801246163e-07
CLTC	2816.5805852992	-1.53067105247465	0.25991540316757	-5.88911251053408	3.8827505218514e-09	8.34144237111077e-07
MLLT11	982.51366446067	1.52355103381712	0.25888277860921	5.88509997459878	3.97813449350735e-09	8.406254692018e-07
FBN1	1010.47771652953	-2.63679301853164	0.448621817602405	-5.87754075943876	4.16406206503272e-09	8.65721935778576e-07
CAV3	35.559428835484	-6.99672445539051	1.1925503925122	-5.86702624838468	4.43680459949937e-09	9.07784306151537e-07
GCNT1	342.855948332929	-2.68204920068529	0.457695341372099	-5.85990058942904	4.63144342759709e-09	9.32801652839477e-07
IQGAP1	5918.25468235283	-1.22900867755369	0.209960673204282	-5.85351846513619	4.81280791700402e-09	9.5441683154126e-07
BICDL1	50.0000394356677	-6.53664400637338	1.11990387366951	-5.83679024607282	5.32160205486875e-09	1.0393250073827e-06
MTOR	530.835420538541	-1.60697818505204	0.275846043472428	-5.82563434596684	5.68960675578661e-09	1.09057971575833e-06
PAFAH1B1	3077.28492982014	2.18738130484286	0.375999550105002	5.81751043114813	5.9730535837703e-09	1.11583566224347e-06
MLPH	41.8816395061384	-8.72916325510281	1.50649519560809	-5.79435187085301	6.85855274663945e-09	1.26295349863118e-06
CTNND1	1907.51772341084	-1.74326233260918	0.301401376287765	-5.78385657716702	7.3007193683172e-09	1.28912702270697e-06
PRKAA2	31.0024157384727	-7.54616906849126	1.30395854729711	-5.78712343588928	7.1601964628241e-09	1.28912702270697e-06
TBX1	28.6529017329196	-8.2273760942198	1.42228514019608	-5.78461790937754	7.26773315970466e-09	1.28912702270697e-06
TBC1D22B	619.995122877934	-1.37435123212865	0.23773155959255	-5.78110552290223	7.42113211219055e-09	1.29268098548833e-06
SEMA6D	1718.97567850736	-1.80036898255791	0.311856970120397	-5.77305994431631	7.78447320496481e-09	1.33789146149329e-06
BOC	6759.08070991623	-1.3328583337149	0.232407335940416	-5.73500973332707	9.75067463771509e-09	1.63228826078114e-06
SLC25A44	516.751102424954	2.62563837872242	0.457803309006077	5.73529794798309	9.7341073511255e-09	1.63228826078114e-06
CACNA1H	43.1472282879513	-7.77075493726644	1.36050972129421	-5.71164969690506	1.11886215432891e-08	1.79417092569221e-06
EIF1AX	1786.37886835033	-1.23682662669709	0.216593871556576	-5.71034913318874	1.12744643119526e-08	1.79417092569221e-06
SLC26A9	38.9011811670628	-9.19404155923562	1.60989855304603	-5.7109446690538	1.12350772544881e-08	1.79417092569221e-06
CEBPB	172216.134333769	1.65753180705016	0.290464131014416	5.70649395249391	1.15327002531583e-08	1.81288422272209e-06
DAG1	16182.7718991742	-2.08866503730693	0.366586847180355	-5.69759950028796	1.21506070667385e-08	1.88700391675012e-06
SNRNP200	1481.42768878801	-1.85286817601764	0.32619394455725	-5.68026539711698	1.34485900046359e-08	2.06371815666376e-06
PPP1R1B	26.2516281547335	-8.22568894576479	1.45035274584118	-5.67150920308976	1.4154499630992e-08	2.14648823815868e-06
EDEM3	409.571292545257	-1.59200915309287	0.28145025733938	-5.65644944915855	1.54536466002976e-08	2.21755609370371e-06
LZTS1	53.6109661878474	-8.16443491632171	1.44332602086259	-5.65668102584493	1.54328192881609e-08	2.21755609370371e-06
PTBP1	12219.5355870633	-1.1082487633808	0.195937986677168	-5.65611999069263	1.54833241608482e-08	2.21755609370371e-06
SLC6A2	32.2443107635805	-7.40880996596697	1.30945991391382	-5.6579127678853	1.53224974588679e-08	2.21755609370371e-06
TLN1	8472.63828880612	-1.09336638338812	0.193146263048115	-5.66082080043012	1.50650679399381e-08	2.21755609370371e-06
UNC13B	36.8857209926367	-8.96384523752301	1.59044374909664	-5.63606555881931	1.73979169274616e-08	2.46438625488989e-06
ITGB4	13966.3748719172	-1.68616840196884	0.300367208705706	-5.61369002040735	1.9805688176351e-08	2.77494913688222e-06
GBP5	21.3595222457244	-8.04745922957263	1.43545116059194	-5.60622294265595	2.067895673657e-08	2.86614787456331e-06
SLC7A6	484.269982663409	2.05430709040927	0.367183257378325	5.59477331585581	2.20910208592957e-08	2.96617977996169e-06
ZDHHC18	1058.50867487727	2.44186980201417	0.436318624718012	5.59652892102034	2.18685855581624e-08	2.96617977996169e-06
STAT5B	1455.10359844382	-1.70309562362962	0.304774019770205	-5.58806037638551	2.29619817403384e-08	3.05133963539137e-06
FAN1	31.7270895722235	-7.58343228830246	1.35857636997583	-5.58189620833564	2.37910348360994e-08	3.10894930649603e-06
P2RY14	6.74259447840743	-21.4394974525989	3.85572050613098	-5.56043868286302	2.69097385921213e-08	3.46866530452443e-06
TERT	38.141956278263	-7.44926936442504	1.34148393926842	-5.55300674601256	2.80797234485747e-08	3.58363995299136e-06
ARNT2	43.6509499161049	-7.89620218273911	1.42267252431723	-5.55025984390095	2.85245309069461e-08	3.60471768029936e-06
PCDHB6	36.7663009619886	-7.40403701988315	1.33521898229518	-5.54518555986671	2.93642591169663e-08	3.67480873803588e-06
SORCS2	976.210087559182	-1.95117223980526	0.352187498518879	-5.54015190207176	3.02209391114426e-08	3.74565293410091e-06
THADA	241.535222410611	-1.60826577076878	0.291339305627698	-5.52024989317432	3.38517901709146e-08	4.11650542738764e-06
FNDC1	6168.87030807926	-2.71755400667029	0.492895986999644	-5.51344315706967	3.51880719483678e-08	4.23901165807907e-06
CHST10	35.2871186978005	-6.89168298097056	1.25775672844238	-5.47934495210793	4.26903353865591e-08	5.09517058456246e-06
SMG7	1149.19105151635	-1.45428351098641	0.265578858906714	-5.47590089426972	4.35291273811499e-08	5.14761882516534e-06
GAS7	2176.75194746137	-1.43374209938227	0.262135285329927	-5.46947389237484	4.51373402445665e-08	5.28927559774965e-06
PABPC1	13320.1274553224	1.08839239096959	0.199201860040121	5.46376620554834	4.66137375464086e-08	5.41307276552438e-06
PCDHB4	22.4108846936495	-7.04853830024881	1.2944279958612	-5.44529191487344	5.17204941025317e-08	5.84804534194416e-06
GPR155	723.043221946938	-1.87238950328704	0.346257943581488	-5.40749905668632	6.39108794214927e-08	7.16357596298296e-06
UBE2E3	2445.72594369618	1.22158443690061	0.226140896107427	5.4018731592905	6.59485777857012e-08	7.3282514453249e-06
SEMA3D	25.4526291668093	-7.57432841259921	1.40386010260871	-5.39535841108689	6.83869028143182e-08	7.47039980742849e-06
RBPMS2	795.419272402601	1.41268635794003	0.262102106895233	5.38983213326365	7.05235279670196e-08	7.63906113861246e-06
GLMN	204.362180336761	1.47520252528808	0.273923147395108	5.38546135774441	7.22590586653974e-08	7.7618272183081e-06
ADGRL2	3913.26514238404	-1.64459051328293	0.3057263655014	-5.37928912537768	7.4780529926322e-08	7.93787832821764e-06
AUTS2L	1740.82206882705	1.87851653656598	0.349267237778305	5.37845046250332	7.51296474819668e-08	7.93787832821764e-06
LYPLA2	2103.94158973644	1.11777941613976	0.208198078518769	5.36882676387904	7.92504975366585e-08	8.23821704231878e-06
USP13	49.4795102472123	-8.28676345720334	1.54331221892377	-5.36946662871764	7.89698474861887e-08	8.23821704231878e-06
LRP6	3228.50753160232	-1.46692152053867	0.273419256460684	-5.36509951613303	8.09046002890468e-08	8.34288238180651e-06
GTF3C1	1286.67569484243	-1.27313007948929	0.237366221977998	-5.3635688721005	8.15935202558907e-08	8.34714663570184e-06
MAST2	1330.70920814545	-1.72105976186863	0.322130979330429	-5.34273283943684	9.15556532807688e-08	9.25368751239541e-06
SRSF10	1568.04159953175	1.29779007970583	0.242937642998628	5.34207076222092	9.18907681603268e-08	9.25368751239541e-06
RALB	564.727252561302	1.58712875750851	0.297669570246214	5.33184751197691	9.72185608955392e-08	9.71431976700388e-06
S100A6	3857.32319031229	-1.02222537302027	0.191781778698206	-5.33014856760128	9.81324551181097e-08	9.73021035748026e-06
AGPAT5	383.396458144549	1.93268294515355	0.362706131262787	5.32850916642843	9.90222006504594e-08	9.74348218614063e-06
ZFP13	34.1646424744353	-7.67616281572261	1.44108134415698	-5.3266686484052	1.00030402455974e-07	9.76812036104174e-06
CDKN1A	1665.90580038204	2.50689167804605	0.472025303808787	5.31092646478455	1.09069336117758e-07	1.05707048312624e-05
ATP8B1	357.900353507509	-2.73110652052769	0.514396722576544	-5.30933888312496	1.10023594735586e-07	1.05836129562813e-05
LMO4	3384.4557098645	1.63789335199277	0.309365993436999	5.29435486362309	1.1943730281153e-07	1.14040506165972e-05
MET	1228.95698072122	-1.93390961833992	0.36563195274237	-5.28922487171844	1.22835798517192e-07	1.16423047271074e-05
HOMER3	924.850717437215	1.17565949805427	0.222356113671752	5.28728209285854	1.24147113385124e-07	1.16807028579142e-05
FAM168B	1480.06867656897	-1.58471225453746	0.300207394092472	-5.27872492723922	1.30085914498055e-07	1.20633628624455e-05
SH3GL3	21.6791724829667	-7.10214948562608	1.34519677355613	-5.27963612851303	1.29440682188363e-07	1.20633628624455e-05
TRIM29	12000.6932981485	-1.26929308438454	0.240595256758892	-5.27563635910135	1.32296195602834e-07	1.21806997237181e-05
PCDHA13	25.7015930805328	-6.62331814398351	1.25619558903727	-5.27252141448733	1.3456213035114e-07	1.23014600016042e-05
PRKACB	458.837408845218	-1.88129230432297	0.357010805030933	-5.26956685291351	1.36746060534135e-07	1.24130754949647e-05
OCRL	514.538899317007	-1.92758122718901	0.365944234796496	-5.26741793940531	1.38355974368942e-07	1.24713881791305e-05
CASC4	1510.19171726916	1.81159320657932	0.344144233813971	5.26405218678919	1.40914421645781e-07	1.26137978820425e-05
ACSM3	13.2119312791516	-7.02004746106378	1.33588261977386	-5.25498824309292	1.48033927630367e-07	1.31597057045203e-05
SMCR8	97.65513586734	-4.21986491099198	0.803459429297768	-5.25211946878287	1.50358879033488e-07	1.32048285884153e-05
SPTAN1	2334.01151900361	-1.47951943106724	0.281936545366601	-5.2477036247409	1.54006788131095e-07	1.33231375772471e-05
DAB2IP	2618.53588766259	-1.11661452312238	0.212846911445099	-5.24609220561978	1.55359171429253e-07	1.33505314648204e-05
TRA2B	3853.59879674353	1.47985594117564	0.282212214637554	5.24376998733463	1.57328311518798e-07	1.34302114932272e-05
FCF1	515.647493620313	1.71524732805395	0.328994571515809	5.21360373866086	1.85206879084756e-07	1.57060307329112e-05
USP6NL	666.177855898573	-2.04962625989928	0.395150365541119	-5.186952711261	2.13762982356132e-07	1.80091819775852e-05
DLST	1505.2780416118	-1.35901120950953	0.262225486565349	-5.18260534973153	2.18807701113001e-07	1.83144887490038e-05
XPO5	436.4798593084	-1.57186771589465	0.303806524868181	-5.17391032525279	2.29244880475092e-07	1.90643000601544e-05
TIPARP	4509.47316862148	1.38499661291085	0.268628560863181	5.15580550504555	2.52542924674899e-07	2.0603027209237e-05
AQR	424.034715363841	-2.0402964836294	0.39584049865114	-5.15433991868411	2.54525882480021e-07	2.06342051897325e-05
CALR	15637.2415206087	-1.3511704350524	0.262257030320907	-5.15208470636255	2.57606623553762e-07	2.07534336100499e-05
ZC3H12C	110.479513113947	-2.51838061672716	0.490090814955678	-5.13859990817196	2.76793019233359e-07	2.21606336516646e-05
TOP2B	1704.67663117375	-1.18004939910089	0.229828723143158	-5.1344731109429	2.82935539824038e-07	2.25125870884682e-05
MRC2	3039.98883565211	-1.99765317735924	0.389170880239361	-5.13310033918924	2.85007862410801e-07	2.25383518188664e-05
CTNNB1	2935.15803837431	-1.34912494721806	0.264635932975016	-5.09804141883268	3.43185739761677e-07	2.68952048586484e-05
ZBTB44	471.895490014592	-2.33668627180098	0.458403772284541	-5.09744119284985	3.44275314327152e-07	2.68952048586484e-05
RGD1561161	404.089935148609	-1.97465379732952	0.388073791562654	-5.08834618637399	3.6119956613037e-07	2.80473639001233e-05
ECI1	1504.05798035153	-1.20659248234974	0.237303816653118	-5.08458944894886	3.68422110349829e-07	2.84047351564431e-05
KIDINS220	1756.64868465658	-1.68680951990058	0.33180934492882	-5.08367092633402	3.70209116080873e-07	2.84047351564431e-05
VANGL2	613.862294466149	-2.17277953892198	0.427659063285547	-5.08063484549891	3.76175596732566e-07	2.86917363425016e-05
ERBB3	693.718650084918	-2.19809329410287	0.433131489272651	-5.07488683816105	3.87726677260968e-07	2.93988051170228e-05
DPEP2	23.8633985408211	-7.9068362122251	1.56413945093064	-5.05507114951973	4.3023034627735e-07	3.24308138217254e-05
BRPF1	1374.61744599586	-1.61265101952635	0.319396098650001	-5.04906298587422	4.43982348283933e-07	3.32728631940691e-05
TGOLN2	3756.28613935463	-1.06975031406252	0.212167417406727	-5.04201034794989	4.60666370106747e-07	3.43236387900345e-05
DTNBP1	808.229693337289	1.12661588401532	0.223724835132394	5.03572114981614	4.76053154184417e-07	3.49088371287844e-05
MMP14	15545.0124290968	-1.03509944342249	0.20547483282919	-5.03759720433968	4.71412172750911e-07	3.49088371287844e-05
VASP	4838.74438760514	1.35025462769513	0.268147979435124	5.03548313337865	4.76645099663774e-07	3.49088371287844e-05
UGGT1	569.89225075982	-1.88412372568667	0.374526804697708	-5.03067791691812	4.88748602710713e-07	3.55930479601191e-05
ST7L	453.924632496096	1.01748095898473	0.202437991682516	5.02613640121686	5.00459989612195e-07	3.62411756522539e-05
FAM20B	1200.98957554589	-1.27268213671438	0.253432140410921	-5.02178663941686	5.11930331309e-07	3.6864703746218e-05
TSPYL2	1445.4775072495	1.28899057530705	0.256735098081711	5.02070260333786	5.14828163110467e-07	3.68674167916329e-05
SLC26A2	40.6240134503858	-4.02112035998891	0.801084958036955	-5.01959289042524	5.17811015711968e-07	3.68761546548468e-05
BMP3	24.8040906005316	-8.34351297417063	1.66911610816917	-4.99876128049744	5.76997829618163e-07	4.06420875616291e-05
ADCY4	103.797856913028	-5.43025430113574	1.09073353287982	-4.97853429590493	6.40675920933108e-07	4.48821338088465e-05
CNOT1	922.393112204447	-1.48327712528528	0.298214330004078	-4.97386267542876	6.56318101337917e-07	4.5729407168896e-05
GREM1	62.9403939535575	-6.31051764186159	1.2706339958674	-4.96643223964245	6.81958658594561e-07	4.72604683294833e-05
WWC2	753.248931540085	-1.1888409507017	0.239554433720057	-4.96271737592208	6.95136981629093e-07	4.7916126701599e-05
NRG2	7019.90791254637	1.80138187920693	0.363969613186083	4.9492644823785	7.44944604649168e-07	5.10762550740839e-05
MRPL51	290.113550523698	1.76078137914638	0.356064609215613	4.94511763756939	7.60978967402293e-07	5.1899570845585e-05
DANCR	172.943413617068	1.23679952739745	0.250949088087342	4.92848783322529	8.28684940505993e-07	5.62197309638013e-05
SLC3A1	94.4383661770507	1.95780973824775	0.397361150050793	4.92702856833763	8.34895516447011e-07	5.63445194083873e-05
CLIP2	1093.37896679653	-1.67387832370859	0.340179187412953	-4.92057828827908	8.62888753568828e-07	5.79303960078239e-05
SPECC1L	857.123809055395	-1.48305105787004	0.301503717040871	-4.91884833933572	8.70548849055256e-07	5.81418376389754e-05
ZNFX1	169.932365547662	-3.77289910865478	0.769282816010224	-4.90443700305485	9.36956852107e-07	6.22545042456661e-05
USP40	237.854201696564	-1.65180866536455	0.337047327492835	-4.90082113290059	9.54369179019512e-07	6.30862498336487e-05
PLCL2	38.2059126999466	-8.79616815468133	1.80653567087662	-4.86908080282356	1.12118558079192e-06	7.37351129408565e-05
PRPF8	1534.6970158665	-1.3183387271611	0.271114046599869	-4.86267216212077	1.15811572853311e-06	7.53945037413729e-05
PLA2G4A	50.7049859487637	-4.65240779929232	0.957063791600128	-4.86112612359297	1.16719855739786e-06	7.56039668585848e-05
TMEM265	243.648365075741	2.2224230598083	0.457528431501331	4.85745345380101	1.18905076935518e-06	7.66343220849412e-05
CDH1	18840.968420073	-1.38941623157301	0.286604821623831	-4.84784667508708	1.24808801649778e-06	8.00390772768977e-05
ZDHHC15	17.8870199852827	-7.03943163421724	1.45439272024585	-4.84011748424268	1.29762393871243e-06	8.28038246039762e-05
MFN2	896.044967612301	-1.03713285237343	0.214356573550109	-4.83835338098917	1.30919219495014e-06	8.3130479768016e-05
MYBPC1	49.5763083882101	-7.15547357468549	1.48025717735301	-4.83393945603486	1.33857311820735e-06	8.4579448498494e-05
CCDC126	505.197620938044	1.24943032827325	0.258533730884178	4.83275557119852	1.34656077686413e-06	8.46691142135541e-05
MARCHF8	670.082065919408	-1.18101880889287	0.244788234071585	-4.82465512843031	1.402457248768e-06	8.7755698721454e-05
CLASP2	385.751316813288	-1.51478012676177	0.314075754442526	-4.82297695806051	1.41431314532185e-06	8.80700311265637e-05
KIAA0895L	14.6572368092907	-7.13092971068403	1.48251907345722	-4.81000874683843	1.50923691301841e-06	9.26383990895583e-05
CAVIN1	3004.78866910193	-1.68850422761487	0.351229375999416	-4.80741174570112	1.5289687944965e-06	9.32946187523112e-05
SCIN	35.8659539942318	-9.12777356682011	1.89896800419061	-4.80670213857057	1.53440334953375e-06	9.32946187523112e-05
PCSK6	288.808016793334	-4.39234960132369	0.915377804323147	-4.7984008139366	1.59937475871056e-06	9.67884537078831e-05
FAM43A	358.901963143267	-2.92001892786252	0.609551142456337	-4.79044123532536	1.6641495706739e-06	0.000100237794233582
DLG5	603.564402064016	-1.42888982730127	0.298525785181175	-4.78648712517103	1.69725821717605e-06	0.000101756550787903
PURB	4448.89758951744	1.02691461042159	0.214772471559627	4.78140705354078	1.74072483444373e-06	0.000103879366277684
ADGRL4	100.609832177002	-5.17014910097565	1.0825870233684	-4.77573533524266	1.79051757811472e-06	0.00010635839438663
COL16A1	18478.1091441364	-1.4770442180881	0.309518156804013	-4.77207616296112	1.82336523059418e-06	0.000107460556513555
DEXI	2496.42676360514	1.2695890527399	0.266060076659737	4.77181345160467	1.82574568475319e-06	0.000107460556513555
SOCS1	4128.50920429036	1.2906572517695	0.270608716589526	4.76945926958901	1.84721086105641e-06	0.000108229763631896
CLCA2	5369.61099702787	-1.60107195655207	0.336829254864346	-4.75336371004022	2.00059981226184e-06	0.000116160953063311
LUC7L2	1781.4568498506	1.23972145868767	0.260914379471533	4.75144934977772	2.0196375287316e-06	0.000116740483163006
AGRN	3855.5553009429	-1.61716980098775	0.341025397837401	-4.7420802416564	2.11534801345188e-06	0.000121726945952655
TMEM200C	6345.60266532504	1.82168026347746	0.384284187399529	4.74045074767418	2.13243285929409e-06	0.000122164709139115
LGR5	16.0234978201034	-7.1910209780937	1.51829471947487	-4.73624842782885	2.17710693175588e-06	0.000124172160842183
TNS1	3464.1249772552	-1.6722351935858	0.353613760583219	-4.7289878957984	2.25641833998608e-06	0.000128128777103174
TRPV1	24.0994670873117	-6.17862448349385	1.30684985217973	-4.72787633038971	2.26880294884661e-06	0.000128266973730845
ANKFY1	958.046326076891	-1.50401214010152	0.318382035314006	-4.72392275091207	2.31338321200925e-06	0.000129036325399524
F2R	826.193243663809	-1.47262602887768	0.311848193819212	-4.72225287195797	2.33246422172918e-06	0.000129036325399524
LOC306766	2768.75597690393	1.12232202817102	0.237664945136714	4.72228677866402	2.33207528531584e-06	0.000129036325399524
MICAL2	607.409368424398	-2.26589314931488	0.479726672395136	-4.7233003285015	2.32047778596474e-06	0.000129036325399524
UCP2	39824.1035209275	-1.85261552351007	0.392105746694453	-4.72478544149905	2.30358441259729e-06	0.000129036325399524
UBAP2	2005.68627687681	-1.04334841075902	0.221037431109351	-4.72023405955552	2.35573415961906e-06	0.000129766723579016
CLVS1	304.909214550081	1.76438708709084	0.374540126317626	4.71080923808566	2.46735104958746e-06	0.000134581120701249
NCKAP5L	2132.08705849371	-1.85929176632741	0.394608344542944	-4.71173960723243	2.45611089286783e-06	0.000134581120701249
NFATC3	455.674532237381	-1.72629228548122	0.366499031424965	-4.71022332247186	2.47445505090737e-06	0.000134581120701249
PARP14	261.859065319295	-2.59308198730495	0.550865682328827	-4.70728540638526	2.51037322837178e-06	0.000135960970225682
CPSF7	1225.49505079776	1.01600033893926	0.215898513538742	4.70591632284185	2.52728173045854e-06	0.000136304023036028
APAF1	418.383635003117	-1.59593085639217	0.339793775306175	-4.69676307329097	2.64316742940342e-06	0.000141523413351811
COL4A1	80326.2193487942	-1.49720827110467	0.318811260892029	-4.69622141613036	2.65018261898064e-06	0.000141523413351811
STC2	16.5140085111972	-7.38507075658763	1.57273162643428	-4.69569673074559	2.65699503732647e-06	0.000141523413351811
TDP2	727.634451213421	1.19015574162239	0.253615097239525	4.69276377698584	2.69538660836445e-06	0.00014297750362888
MED12	504.62312518862	-1.6130501668504	0.343971447494786	-4.68948855667695	2.73888749736194e-06	0.000144316324331163
MGLL	1095.61963842423	-1.26475399821479	0.269717509056902	-4.68918018202507	2.74301780148448e-06	0.000144316324331163
TRAK2	1026.29158912915	-1.55773202226452	0.332790017020993	-4.68082557346141	2.85721964723001e-06	0.000149713663629247
