baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KRT24	12.5316226020762	4.54888200172907	1.30455270537559	3.48692849509626	0.000488601974545177	0.0410168499683978
UBE4B	975.75337710947	1.02912522889509	0.29506627556874	3.48777652380453	0.000487054986709274	0.0410168499683978
VCL	748.86198405911	1.17864297447089	0.337551459594063	3.49174308381992	0.000479879585092231	0.0410168499683978
OLR1637	16.2203883360379	4.22562303432299	1.21369813816383	3.48160955467544	0.00049840985169732	0.0412968162834922
ERN1	580.439580770407	1.555099993504	0.447133287283173	3.47793384597453	0.000505294613910951	0.0413305081634855
IRS2	1976.52749320392	1.15444030386176	0.333347431486243	3.46317443849693	0.000533842183955157	0.0431128244763785
GCNT3	317.744639737153	2.06722429089382	0.601226010684996	3.43834806571087	0.00058527487193416	0.045816609606625
LRBA	378.919098640432	1.30053029464779	0.378721774447044	3.43399926383065	0.000594745811266386	0.0459936760712671
PTBP3	1189.23278181028	1.10761839241056	0.323641505297487	3.42236200944762	0.000620795996953654	0.0465962171831096
PCDHA4	85.9602644386292	1.46501175228203	0.428345071361819	3.42016717415327	0.00062582663778814	0.046596625528753
MRC2	337.052099544275	1.59249390157935	0.466987763546683	3.41014053448566	0.000649294130775481	0.046807870670594
DMXL1	305.976428621706	1.09440478790468	0.321184599688426	3.40740119223131	0.000655846493367937	0.0470146137942409
PIK3R6	35.5420322000939	2.36130815598631	0.693531445301933	3.40476004654453	0.000662222150785479	0.0471210556964846
FLNB	1941.10622960182	1.41627735324593	0.418541509885137	3.38383964265482	0.000714797376146845	0.0493017001061283
ITGB4	4718.85407549245	1.22238829605404	0.361177265141952	3.3844552634663	0.00071319640081074	0.0493017001061283
